table,0.5984508395195007,2.1983141899108887,0.6916882991790771,-0.0005232894327491522,-0.002110513625666499,-0.7422998547554016,-0.6700643301010132
cup_red,-1.1257216930389404,0.11923834681510925,1.217613935470581,0.017576007172465324,0.015108800493180752,0.20655177533626556,-0.9781611561775208
laiva_shelf,-1.1362147331237793,-0.05944640561938286,0.808497428894043,0.005303808022290468,-0.003716879989951849,0.6902698278427124,-0.7235230803489685
vesken_shelf,0.6929843425750732,-0.2625732719898224,0.483009397983551,0.0048772250302135944,0.003966367803514004,-0.002210778184235096,-0.9999777674674988
plate_blue,-1.0986474752426147,-0.17828436195850372,1.5361206531524658,0.019373321905732155,0.005826759152114391,0.8535222411155701,-0.5206634998321533
jug,-1.0965499877929688,0.05733904987573624,1.681727409362793,-0.003996660467237234,-0.0015448549529537559,-0.3423360586166382,-0.9395678639411926
plate_green,-1.1201269626617432,-0.1932452768087387,0.8309023976325989,-0.012518074363470078,0.017870422452688217,0.007747165393084288,-0.9997320175170898
plate_red,-1.095544457435608,0.05880086123943329,0.8312540054321289,0.007491984870284796,-0.0012500131269916892,0.6689636707305908,-0.7432563900947571
cup_green,0.6325478553771973,-0.24459657073020935,0.9617913961410522,0.0007645032019354403,-0.01907319389283657,0.7917256951332092,-0.6105785369873047
cup_blue,-1.1086491346359253,0.007789358496665955,1.2185373306274414,-0.008062818087637424,0.013772848062217236,0.9886682629585266,0.14926624298095703
red_chair,0.48471859097480774,0.7614229321479797,0.3556760549545288,-0.46403801441192627,0.5252257585525513,0.5271137952804565,-0.480580598115921
cup_pink,0.7545344233512878,-0.23153215646743774,0.9659687280654907,-0.010428971610963345,0.00909296702593565,0.31630077958106995,-0.9485580921173096
plate_pink,-1.1242620944976807,-0.2151472419500351,1.185157299041748,0.003979905508458614,-0.006690368056297302,0.9749206304550171,0.2224167138338089
bowl,0.6877612471580505,-0.26348161697387695,0.6958673596382141,-0.3224277198314667,-0.6328883171081543,-0.6231091022491455,-0.32745665311813354
blue_chair,-0.5422226190567017,0.7402724027633667,0.3494563102722168,-0.5370722413063049,0.4642999768257141,0.4727891683578491,-0.5219668745994568
