table,0.5984514951705933,2.198347568511963,0.6916913390159607,-0.0004919483908452094,-0.002069474896416068,-0.7422796487808228,-0.6700869202613831
cup_red,-1.1116377115249634,-0.2425890564918518,1.2189322710037231,-0.0020751715637743473,0.01812807098031044,-0.57497638463974,-0.8179665803909302
laiva_shelf,-1.136218786239624,-0.05947599187493324,0.8084635734558105,0.005305525381118059,-0.003692550817504525,0.690241277217865,-0.7235503792762756
vesken_shelf,0.6929974555969238,-0.2623857855796814,0.48295825719833374,0.0046938336454331875,0.0038805194199085236,-0.0018852881621569395,-0.9999796748161316
plate_blue,-1.111028790473938,-0.22212663292884827,0.481169193983078,0.018808411434292793,-0.002945788437500596,0.9988060593605042,-0.04498962312936783
jug,-1.1059845685958862,-0.020316489040851593,0.9776912927627563,3.368648322066292e-05,-0.0001537760253995657,-0.042434483766555786,-0.9990993142127991
plate_green,-1.1181280612945557,0.10406722128391266,1.5337766408920288,0.007520175538957119,0.023654626682400703,0.7561342120170593,-0.6539456844329834
plate_red,-1.1261378526687622,-0.20665386319160461,0.8328502774238586,0.0072578866966068745,0.0015524763148277998,0.2525533139705658,-0.96755450963974
cup_green,-1.1174200773239136,0.13728465139865875,1.2158032655715942,-0.011814447119832039,0.009860810823738575,0.9444684982299805,0.32824164628982544
cup_blue,-1.1184921264648438,0.0009965654462575912,0.515066921710968,0.005108969286084175,-0.01251994725316763,-0.861966073513031,-0.5067855715751648
red_chair,0.548625648021698,0.7846994400024414,0.35565733909606934,-0.4531041383743286,0.5340359210968018,0.5368382930755615,-0.470432847738266
cup_pink,-1.1103036403656006,0.16993039846420288,0.8655184507369995,0.010072540491819382,-0.0061914329417049885,0.6468843817710876,-0.7624965310096741
plate_pink,-1.139153003692627,-0.11878582090139389,1.5367237329483032,0.006756242364645004,-0.005808302201330662,0.9862000346183777,0.16531850397586823
bowl,-1.0879631042480469,-0.021175183355808258,1.244913101196289,-0.704836368560791,0.034923408180475235,0.05812762677669525,-0.7061212658882141
blue_chair,-0.47945570945739746,0.8441037535667419,0.3493119776248932,-0.4515809714794159,0.5478472709655762,0.5498984456062317,-0.43994298577308655
