2027,pick,plate_red,-1.1290454864501953,-0.16746093332767487,0.8326613306999207,-0.001573723740875721,0.0006941626197658479,-0.8578790426254272,-0.5138487815856934
2429,place,plate_red,0.6158382892608643,1.9275424480438232,0.720628559589386,0.01612088456749916,0.025090893730521202,-0.6312941312789917,-0.7749699354171753
2818,pick,plate_green,-1.130002737045288,-0.009719233959913254,1.5341439247131348,-0.02646898664534092,-0.0005003557889722288,-0.7041853666305542,-0.709522545337677
3252,place,plate_green,0.32177889347076416,2.1882996559143066,0.7183761596679688,0.04225793853402138,0.04473860561847687,0.5046516060829163,-0.8611268401145935
3674,pick,cup_red,-1.0792231559753418,0.14599725604057312,1.5716458559036255,-0.04207851365208626,-0.013811946846544743,-0.06556986272335052,-0.9968647360801697
4049,place,cup_red,0.5213255882263184,2.0326578617095947,0.761568009853363,0.016178401187062263,-0.019278014078736305,0.17117567360401154,-0.9849190711975098
4529,pick,cup_green,-1.101965308189392,-0.006923723965883255,1.2172727584838867,0.016265392303466797,-0.004082071129232645,-0.8740835785865784,-0.48548591136932373
4919,place,cup_green,0.42189913988113403,2.3447301387786865,0.7562839984893799,-0.003824065439403057,-0.013572802767157555,-0.23512230813503265,-0.9718635082244873
6318,pick,cup_red,0.517489492893219,2.0357444286346436,0.7494096159934998,0.013584259897470474,0.044194500893354416,0.11436367779970169,-0.9923625588417053
6624,place,cup_red,-1.113423228263855,-0.04659715294837952,1.2261159420013428,-0.04286622628569603,0.017640307545661926,-0.49325042963027954,-0.8686515688896179
7031,pick,cup_green,0.42466482520103455,2.350536346435547,0.7447774410247803,0.008557001128792763,-0.03228336200118065,-0.18875537812709808,-0.9814561009407043
7385,place,cup_green,-1.1157066822052002,-0.01829693466424942,1.5709490776062012,-0.02065095491707325,-0.0055099111050367355,0.999096155166626,-0.03674319013953209
7967,pick,cup_green,-1.1020927429199219,-0.015298523008823395,1.5731807947158813,0.07371298223733902,0.012972154654562473,0.9940800666809082,0.07875931262969971
8195,place,cup_green,0.7678880095481873,-0.2634425163269043,0.9647778272628784,0.00014714580902364105,0.005582073237746954,0.013960545882582664,0.9998870491981506
8439,pick,cup_red,-1.1101181507110596,-0.035773660987615585,1.2260154485702515,-0.025106199085712433,0.000270126445684582,-0.4093133509159088,-0.9120483994483948
8631,place,cup_red,0.6268234252929688,-0.27387502789497375,0.9655294418334961,0.044917747378349304,-0.0008897837251424789,0.7948819398880005,-0.6050986051559448
