1614,pick,cup_pink,0.736095666885376,2.15004825592041,0.7531789541244507,0.045164141803979874,-0.05110582336783409,-0.7097379565238953,-0.7011565566062927
1960,place,cup_pink,-1.08614182472229,-0.20627361536026,0.8778495192527771,-0.0014894212363287807,-0.037102799862623215,-0.9532947540283203,0.299750417470932
2369,pick,plate_red,0.6608988642692566,2.376861810684204,0.7108355760574341,0.0020806060638278723,0.004560171626508236,-0.6479230523109436,-0.761689305305481
2745,place,plate_red,-1.1060588359832764,0.06973608583211899,1.5364723205566406,0.0019532940350472927,0.011156379245221615,-0.9950501918792725,0.09872623533010483
2849,pick,plate_pink,-1.1099804639816284,0.0005526021122932434,0.47928616404533386,-0.0046005030162632465,-0.010148814879357815,-0.996581494808197,-0.08186142146587372
3009,place,plate_pink,-1.0913090705871582,-0.20751595497131348,1.5454025268554688,0.009304247796535492,0.02898031659424305,-0.990496039390564,0.13413210213184357
4059,pick,cup_blue,0.3991864323616028,1.8978662490844727,0.7522123456001282,-0.03780756890773773,0.005644920282065868,0.9889785647392273,0.14303885400295258
4430,place,cup_blue,0.5602541565895081,-0.2593074142932892,0.9679087996482849,0.0024950841907411814,-0.027283549308776855,-0.400948166847229,-0.9156910181045532
4531,pick,cup_red,-1.0970020294189453,0.06103792041540146,1.2193528413772583,-0.014781266450881958,0.11657306551933289,-0.5039194226264954,-0.8557204008102417
4770,place,cup_red,0.7489706873893738,-0.2451956421136856,0.6676986217498779,-0.02753700129687786,0.007824600674211979,-0.9936382174491882,-0.10891982167959213
4993,pick,cup_pink,-1.087812900543213,-0.21960927546024323,0.8694463968276978,-0.06005219742655754,-0.05302649363875389,-0.9267394542694092,0.3670639991760254
5260,place,cup_pink,0.6174139976501465,-0.255176305770874,0.6682316064834595,0.0041395435109734535,-0.0006649978458881378,-0.7852034568786621,0.6192237138748169
6540,pick,plate_green,-1.1122106313705444,0.0007651783525943756,0.834685206413269,0.009725965559482574,-0.04789045825600624,-0.8224973082542419,0.5666659474372864
